,question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score,generation_reasoning
218,iter4_h2_q0,4,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,,P_and_Q,Will the number of Instagram posts using the hashtag #sustainablefashion increase and the sales of sustainable fashion products increase by more than 20% in 2027?,"This question resolves as YES if both conditions are met: the number of Instagram posts using the hashtag #sustainablefashion increases by more than 50% in 2026, and the sales of sustainable fashion products increase by more than 20% in 2027, as reported by Instagram's official analytics tool and reputable market research firms like Nielsen or Euromonitor.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3507323215972475,
216,iter4_h2_q0,4,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,,P,Will the number of Instagram posts using the hashtag #sustainablefashion increase by more than 50% in 2026?,"This question resolves as YES if the number of Instagram posts using the hashtag #sustainablefashion increases by more than 50% in 2026, as reported by Instagram's official analytics tool or reputable social media sources like Hootsuite.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3507323215972475,
217,iter4_h2_q0,4,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,,Q_given_P,"Given that the number of Instagram posts using the hashtag #sustainablefashion increases, will the sales of sustainable fashion products increase by more than 20% in 2027?","This question resolves as YES if the sales of sustainable fashion products increase by more than 20% in 2027, as reported by reputable market research firms like Nielsen or Euromonitor.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3507323215972475,
132,iter1_h1_q1,1,The model fails to adequately incorporate external factors into its economic predictions,,,P,Will the Federal Reserve raise interest rates by more than 1% in 2024?,"This question resolves based on the official Federal Reserve statements and actions regarding interest rates by December 31, 2024.",0.3299999999999999,"[0.35, 0.35, 0.35, 0.3, 0.3]",0.3453331481409509,"The provided <MODEL EXAMPLES> demonstrate various instances where the model struggles with conditional probability judgments, particularly in maintaining probabilistic consistency. Two specific areas of weakness can be identified and exploited for question generation: 

1. **Inconsistent Probability Estimates for Conditional Events**: The model often fails to accurately estimate probabilities for conditional events, particularly when the condition itself has a relatively low probability of occurrence. This is evident in questions regarding political events, such as the election of specific candidates or the passage of certain bills, where the model's estimates for conditional probabilities (e.g., the probability of an event given that another event has occurred) do not align well with the actual probabilities of those events.

2. **Lack of Consideration for External Factors in Economic Predictions**: The model tends to overlook the impact of external factors on economic predictions. For instance, in questions about stock market performance or the success of specific economic policies, the model may not fully account for how global events, political stability, or technological advancements could influence outcomes. This oversight can lead to inconsistent probability estimates, especially when considering conditional scenarios.

To exploit these weaknesses, two hypotheses can be formulated:

- **Hypothesis 1**: The model underestimates the complexity of conditional probabilities in political events, leading to inconsistent estimates when predicting the outcomes of elections, legislative actions, or other political processes.
- **Hypothesis 2**: The model fails to adequately incorporate external factors into its economic predictions, resulting in flawed conditional probability estimates for economic outcomes such as stock prices, policy effectiveness, or industry trends.

These hypotheses can be tested with carefully crafted question pairs (P, Q|P, P∧Q) that target the identified flaws. For Hypothesis 1, questions could focus on the conditional probabilities of political events, such as the election of a specific candidate given certain conditions (e.g., economic performance, scandal involvement). For Hypothesis 2, questions might explore how external factors (e.g., global economic trends, regulatory changes) conditionally affect economic outcomes like stock market performance or the success of new technologies.

Given these considerations, the following questions can be generated to test the model's performance and identify areas of inconsistency in its probability estimates."
134,iter1_h1_q1,1,The model fails to adequately incorporate external factors into its economic predictions,,,P_and_Q,Will the Federal Reserve raise interest rates by more than 1% and the unemployment rate decrease by more than 0.5% in 2024?,"This question resolves based on the official Federal Reserve statements and actions regarding interest rates and the official unemployment rate as reported by the Bureau of Labor Statistics by January 5, 2025.",0.22,"[0.2, 0.2, 0.2, 0.25, 0.25]",0.3453331481409509,"The provided <MODEL EXAMPLES> demonstrate various instances where the model struggles with conditional probability judgments, particularly in maintaining probabilistic consistency. Two specific areas of weakness can be identified and exploited for question generation: 

1. **Inconsistent Probability Estimates for Conditional Events**: The model often fails to accurately estimate probabilities for conditional events, particularly when the condition itself has a relatively low probability of occurrence. This is evident in questions regarding political events, such as the election of specific candidates or the passage of certain bills, where the model's estimates for conditional probabilities (e.g., the probability of an event given that another event has occurred) do not align well with the actual probabilities of those events.

2. **Lack of Consideration for External Factors in Economic Predictions**: The model tends to overlook the impact of external factors on economic predictions. For instance, in questions about stock market performance or the success of specific economic policies, the model may not fully account for how global events, political stability, or technological advancements could influence outcomes. This oversight can lead to inconsistent probability estimates, especially when considering conditional scenarios.

To exploit these weaknesses, two hypotheses can be formulated:

- **Hypothesis 1**: The model underestimates the complexity of conditional probabilities in political events, leading to inconsistent estimates when predicting the outcomes of elections, legislative actions, or other political processes.
- **Hypothesis 2**: The model fails to adequately incorporate external factors into its economic predictions, resulting in flawed conditional probability estimates for economic outcomes such as stock prices, policy effectiveness, or industry trends.

These hypotheses can be tested with carefully crafted question pairs (P, Q|P, P∧Q) that target the identified flaws. For Hypothesis 1, questions could focus on the conditional probabilities of political events, such as the election of a specific candidate given certain conditions (e.g., economic performance, scandal involvement). For Hypothesis 2, questions might explore how external factors (e.g., global economic trends, regulatory changes) conditionally affect economic outcomes like stock market performance or the success of new technologies.

Given these considerations, the following questions can be generated to test the model's performance and identify areas of inconsistency in its probability estimates."
133,iter1_h1_q1,1,The model fails to adequately incorporate external factors into its economic predictions,,,Q_given_P,"Given that the Federal Reserve raises interest rates by more than 1%, will the unemployment rate decrease by more than 0.5% in 2024?","This question resolves based on the official unemployment rate as reported by the Bureau of Labor Statistics by January 5, 2025.",0.2,"[0.2, 0.2, 0.2, 0.2, 0.2]",0.3453331481409509,"The provided <MODEL EXAMPLES> demonstrate various instances where the model struggles with conditional probability judgments, particularly in maintaining probabilistic consistency. Two specific areas of weakness can be identified and exploited for question generation: 

1. **Inconsistent Probability Estimates for Conditional Events**: The model often fails to accurately estimate probabilities for conditional events, particularly when the condition itself has a relatively low probability of occurrence. This is evident in questions regarding political events, such as the election of specific candidates or the passage of certain bills, where the model's estimates for conditional probabilities (e.g., the probability of an event given that another event has occurred) do not align well with the actual probabilities of those events.

2. **Lack of Consideration for External Factors in Economic Predictions**: The model tends to overlook the impact of external factors on economic predictions. For instance, in questions about stock market performance or the success of specific economic policies, the model may not fully account for how global events, political stability, or technological advancements could influence outcomes. This oversight can lead to inconsistent probability estimates, especially when considering conditional scenarios.

To exploit these weaknesses, two hypotheses can be formulated:

- **Hypothesis 1**: The model underestimates the complexity of conditional probabilities in political events, leading to inconsistent estimates when predicting the outcomes of elections, legislative actions, or other political processes.
- **Hypothesis 2**: The model fails to adequately incorporate external factors into its economic predictions, resulting in flawed conditional probability estimates for economic outcomes such as stock prices, policy effectiveness, or industry trends.

These hypotheses can be tested with carefully crafted question pairs (P, Q|P, P∧Q) that target the identified flaws. For Hypothesis 1, questions could focus on the conditional probabilities of political events, such as the election of a specific candidate given certain conditions (e.g., economic performance, scandal involvement). For Hypothesis 2, questions might explore how external factors (e.g., global economic trends, regulatory changes) conditionally affect economic outcomes like stock market performance or the success of new technologies.

Given these considerations, the following questions can be generated to test the model's performance and identify areas of inconsistency in its probability estimates."
168,iter2_h4_q0,2,The model overestimates the impact of social media trends on consumer behavior,Social Media and Consumer Behavior,,P,Will the number of Instagram users increase by more than 10% in 2025?,"This question resolves based on Instagram's official reports or announcements regarding user growth by December 31, 2025, as reported by credible sources such as Facebook or Bloomberg.",0.49,"[0.45, 0.45, 0.45, 0.45, 0.65]",0.3373950965134673,
169,iter2_h4_q0,2,The model overestimates the impact of social media trends on consumer behavior,Social Media and Consumer Behavior,,Q_given_P,"Given that Instagram's user base increases by more than 10%, will the sales of influencer-marketed products increase by more than 15% in 2025?","This question resolves based on industry reports or research studies regarding influencer marketing and consumer spending as reported by credible sources such as eMarketer or Nielsen by December 31, 2025.",0.6599999999999999,"[0.65, 0.65, 0.7, 0.65, 0.65]",0.3373950965134673,
170,iter2_h4_q0,2,The model overestimates the impact of social media trends on consumer behavior,Social Media and Consumer Behavior,,P_and_Q,Will the number of Instagram users increase by more than 10% and the sales of influencer-marketed products increase by more than 15% in 2025?,"This question resolves based on Instagram's official reports or announcements regarding user growth and industry reports or research studies regarding influencer marketing and consumer spending as reported by credible sources such as eMarketer or Nielsen by December 31, 2025.",0.54,"[0.45, 0.55, 0.55, 0.55, 0.6]",0.3373950965134673,
122,iter1_h0_q2,1,The model underestimates the complexity of conditional probabilities in political events,,,P_and_Q,Will there be a significant increase in young adult voter turnout and the Democratic Party's share of the youth vote increase by more than 5% in 2024?,"This question resolves based on data from the US Census Bureau and exit poll data or post-election surveys by reputable organizations like the Pew Research Center by January 15, 2025.",0.64,"[0.65, 0.65, 0.65, 0.6, 0.65]",0.3341658483424956,"The provided <MODEL EXAMPLES> demonstrate various instances where the model struggles with conditional probability judgments, particularly in maintaining probabilistic consistency. Two specific areas of weakness can be identified and exploited for question generation: 

1. **Inconsistent Probability Estimates for Conditional Events**: The model often fails to accurately estimate probabilities for conditional events, particularly when the condition itself has a relatively low probability of occurrence. This is evident in questions regarding political events, such as the election of specific candidates or the passage of certain bills, where the model's estimates for conditional probabilities (e.g., the probability of an event given that another event has occurred) do not align well with the actual probabilities of those events.

2. **Lack of Consideration for External Factors in Economic Predictions**: The model tends to overlook the impact of external factors on economic predictions. For instance, in questions about stock market performance or the success of specific economic policies, the model may not fully account for how global events, political stability, or technological advancements could influence outcomes. This oversight can lead to inconsistent probability estimates, especially when considering conditional scenarios.

To exploit these weaknesses, two hypotheses can be formulated:

- **Hypothesis 1**: The model underestimates the complexity of conditional probabilities in political events, leading to inconsistent estimates when predicting the outcomes of elections, legislative actions, or other political processes.
- **Hypothesis 2**: The model fails to adequately incorporate external factors into its economic predictions, resulting in flawed conditional probability estimates for economic outcomes such as stock prices, policy effectiveness, or industry trends.

These hypotheses can be tested with carefully crafted question pairs (P, Q|P, P∧Q) that target the identified flaws. For Hypothesis 1, questions could focus on the conditional probabilities of political events, such as the election of a specific candidate given certain conditions (e.g., economic performance, scandal involvement). For Hypothesis 2, questions might explore how external factors (e.g., global economic trends, regulatory changes) conditionally affect economic outcomes like stock market performance or the success of new technologies.

Given these considerations, the following questions can be generated to test the model's performance and identify areas of inconsistency in its probability estimates."
121,iter1_h0_q2,1,The model underestimates the complexity of conditional probabilities in political events,,,Q_given_P,"Given a significant increase in young adult voter turnout, will the Democratic Party's share of the youth vote increase by more than 5%?","This question resolves based on exit poll data or post-election surveys conducted by reputable organizations like the Pew Research Center by January 15, 2025.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3341658483424956,"The provided <MODEL EXAMPLES> demonstrate various instances where the model struggles with conditional probability judgments, particularly in maintaining probabilistic consistency. Two specific areas of weakness can be identified and exploited for question generation: 

1. **Inconsistent Probability Estimates for Conditional Events**: The model often fails to accurately estimate probabilities for conditional events, particularly when the condition itself has a relatively low probability of occurrence. This is evident in questions regarding political events, such as the election of specific candidates or the passage of certain bills, where the model's estimates for conditional probabilities (e.g., the probability of an event given that another event has occurred) do not align well with the actual probabilities of those events.

2. **Lack of Consideration for External Factors in Economic Predictions**: The model tends to overlook the impact of external factors on economic predictions. For instance, in questions about stock market performance or the success of specific economic policies, the model may not fully account for how global events, political stability, or technological advancements could influence outcomes. This oversight can lead to inconsistent probability estimates, especially when considering conditional scenarios.

To exploit these weaknesses, two hypotheses can be formulated:

- **Hypothesis 1**: The model underestimates the complexity of conditional probabilities in political events, leading to inconsistent estimates when predicting the outcomes of elections, legislative actions, or other political processes.
- **Hypothesis 2**: The model fails to adequately incorporate external factors into its economic predictions, resulting in flawed conditional probability estimates for economic outcomes such as stock prices, policy effectiveness, or industry trends.

These hypotheses can be tested with carefully crafted question pairs (P, Q|P, P∧Q) that target the identified flaws. For Hypothesis 1, questions could focus on the conditional probabilities of political events, such as the election of a specific candidate given certain conditions (e.g., economic performance, scandal involvement). For Hypothesis 2, questions might explore how external factors (e.g., global economic trends, regulatory changes) conditionally affect economic outcomes like stock market performance or the success of new technologies.

Given these considerations, the following questions can be generated to test the model's performance and identify areas of inconsistency in its probability estimates."
120,iter1_h0_q2,1,The model underestimates the complexity of conditional probabilities in political events,,,P,Will there be a significant increase in voter turnout among young adults in the 2024 presidential election?,"This question resolves based on data from the US Census Bureau or similar official sources regarding voter turnout demographics by December 31, 2024.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3341658483424956,"The provided <MODEL EXAMPLES> demonstrate various instances where the model struggles with conditional probability judgments, particularly in maintaining probabilistic consistency. Two specific areas of weakness can be identified and exploited for question generation: 

1. **Inconsistent Probability Estimates for Conditional Events**: The model often fails to accurately estimate probabilities for conditional events, particularly when the condition itself has a relatively low probability of occurrence. This is evident in questions regarding political events, such as the election of specific candidates or the passage of certain bills, where the model's estimates for conditional probabilities (e.g., the probability of an event given that another event has occurred) do not align well with the actual probabilities of those events.

2. **Lack of Consideration for External Factors in Economic Predictions**: The model tends to overlook the impact of external factors on economic predictions. For instance, in questions about stock market performance or the success of specific economic policies, the model may not fully account for how global events, political stability, or technological advancements could influence outcomes. This oversight can lead to inconsistent probability estimates, especially when considering conditional scenarios.

To exploit these weaknesses, two hypotheses can be formulated:

- **Hypothesis 1**: The model underestimates the complexity of conditional probabilities in political events, leading to inconsistent estimates when predicting the outcomes of elections, legislative actions, or other political processes.
- **Hypothesis 2**: The model fails to adequately incorporate external factors into its economic predictions, resulting in flawed conditional probability estimates for economic outcomes such as stock prices, policy effectiveness, or industry trends.

These hypotheses can be tested with carefully crafted question pairs (P, Q|P, P∧Q) that target the identified flaws. For Hypothesis 1, questions could focus on the conditional probabilities of political events, such as the election of a specific candidate given certain conditions (e.g., economic performance, scandal involvement). For Hypothesis 2, questions might explore how external factors (e.g., global economic trends, regulatory changes) conditionally affect economic outcomes like stock market performance or the success of new technologies.

Given these considerations, the following questions can be generated to test the model's performance and identify areas of inconsistency in its probability estimates."
396,iter10_h2_q0,10,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Social Media and Fashion,,P,Will the number of Instagram posts using the hashtag #sustainablefashion increase by more than 150% in 2029?,"This question resolves as YES if the number of Instagram posts using the hashtag #sustainablefashion increases by more than 150% in 2029, as reported by Instagram's official analytics tool or reputable social media sources like Hootsuite.",0.45,"[0.45, 0.45, 0.45, 0.45, 0.45]",0.3336519420198046,
397,iter10_h2_q0,10,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Social Media and Fashion,,Q_given_P,"Given an increase in Instagram posts using the hashtag #sustainablefashion, will the sales of sustainable fashion products increase by more than 40% by 2031?","This question resolves as YES if the sales of sustainable fashion products increase by more than 40% by December 31, 2031, as reported by reputable sources like the Sustainable Fashion Coalition or the Global Fashion Agenda.",0.74,"[0.75, 0.75, 0.75, 0.7, 0.75]",0.3336519420198046,
398,iter10_h2_q0,10,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Social Media and Fashion,,P_and_Q,Will the number of Instagram posts using the hashtag #sustainablefashion increase by more than 150% in 2029 and the sales of sustainable fashion products increase by more than 40% by 2031?,"This question resolves as YES if both conditions are met: the number of Instagram posts using the hashtag #sustainablefashion increases by more than 150% in 2029, and the sales of sustainable fashion products increase by more than 40% by December 31, 2031, as reported by Instagram's official analytics tool, reputable social media sources like Hootsuite, and reputable sources like the Sustainable Fashion Coalition or the Global Fashion Agenda.",0.55,"[0.65, 0.55, 0.45, 0.65, 0.45]",0.3336519420198046,
322,iter7_h4_q1,7,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,,Q_given_P,"Given that the European Union imposes a carbon tax on fossil fuel imports, will the global price of carbon increase by more than 20% by 2030?","This question resolves as YES if the global price of carbon increases by more than 20% by December 31, 2030, as reported by reputable sources like the IEA or the EIA.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3308475471502901,
321,iter7_h4_q1,7,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,,P,Will the European Union impose a carbon tax on fossil fuel imports by 2028?,"This question resolves as YES if the European Union imposes a carbon tax on fossil fuel imports by December 31, 2028, as reported by the European Union's official website or reputable sources like the European Commission or the IEA.",0.7,"[0.7, 0.7, 0.7, 0.7, 0.7]",0.3308475471502901,
323,iter7_h4_q1,7,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,,P_and_Q,Will the European Union impose a carbon tax on fossil fuel imports by 2028 and the global price of carbon increase by more than 20% by 2030?,"This question resolves as YES if both conditions are met: the European Union imposes a carbon tax on fossil fuel imports by December 31, 2028, and the global price of carbon increases by more than 20% by December 31, 2030, as reported by the European Union's official website, reputable sources like the European Commission or the IEA, and reputable sources like the IEA or the EIA.",0.6699999999999999,"[0.65, 0.7, 0.65, 0.65, 0.7]",0.3308475471502901,
326,iter8_h0_q0,8,The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the context of complex problem-solving,AI and Computing,,P_and_Q,Will Google invest more than $500 million in quantum computing research by 2027 and the number of AGI-related patents filed by Google increase by more than 40% by 2030?,"This question resolves as YES if both conditions are met: Google invests more than $500 million in quantum computing research by December 31, 2027, and the number of AGI-related patents filed by Google increases by more than 40% by December 31, 2030, as reported by Google's official website, reputable sources like Bloomberg, and reputable sources like the United States Patent and Trademark Office or the World Intellectual Property Organization.",0.71,"[0.75, 0.65, 0.75, 0.75, 0.65]",0.3245782712453673,
325,iter8_h0_q0,8,The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the context of complex problem-solving,AI and Computing,,Q_given_P,"Given that Google invests more than $500 million in quantum computing research, will the number of AGI-related patents filed by Google increase by more than 40% by 2030?","This question resolves as YES if the number of AGI-related patents filed by Google increases by more than 40% by December 31, 2030, as reported by reputable sources like the United States Patent and Trademark Office or the World Intellectual Property Organization.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3245782712453673,
324,iter8_h0_q0,8,The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the context of complex problem-solving,AI and Computing,,P,Will Google invest more than $500 million in quantum computing research by 2027?,"This question resolves as YES if Google invests more than $500 million in quantum computing research by December 31, 2027, as reported by Google's official website or reputable sources like Bloomberg.",0.77,"[0.75, 0.75, 0.75, 0.75, 0.85]",0.3245782712453673,
465,iter12_h3_q1,12,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,,P,Will the European Union impose a carbon tax on fossil fuel imports by 2029?,"This question resolves as YES if the European Union imposes a carbon tax on fossil fuel imports by December 31, 2029, as reported by the European Union's official website or reputable sources like the European Commission or the IEA.",0.6799999999999999,"[0.7, 0.7, 0.65, 0.7, 0.65]",0.3190689197647848,
467,iter12_h3_q1,12,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,,P_and_Q,Will the European Union impose a carbon tax on fossil fuel imports by 2029 and the global price of carbon increase by more than 30% by 2036?,"This question resolves as YES if both conditions are met: the European Union imposes a carbon tax on fossil fuel imports by December 31, 2029, and the global price of carbon increases by more than 30% by December 31, 2036, as reported by the European Union's official website, reputable sources like the European Commission or the IEA, and reputable sources like the IEA or the EIA.",0.6699999999999999,"[0.65, 0.65, 0.75, 0.65, 0.65]",0.3190689197647848,
466,iter12_h3_q1,12,The model underestimates the impact of geopolitics on global energy markets,Global Energy Markets,,Q_given_P,"Given that the European Union imposes a carbon tax on fossil fuel imports, will the global price of carbon increase by more than 30% by 2036?","This question resolves as YES if the global price of carbon increases by more than 30% by December 31, 2036, as reported by reputable sources like the IEA or the EIA.",0.6799999999999999,"[0.7, 0.75, 0.65, 0.65, 0.65]",0.3190689197647848,
171,iter2_h4_q1,2,The model overestimates the impact of social media trends on consumer behavior,Social Media and Consumer Behavior,,P,Will TikTok's user engagement increase by more than 20% in 2025?,"This question resolves based on TikTok's official reports or announcements regarding user engagement by December 31, 2025, as reported by credible sources such as ByteDance or Bloomberg.",0.5900000000000001,"[0.65, 0.65, 0.65, 0.65, 0.35]",0.3164943418011212,
172,iter2_h4_q1,2,The model overestimates the impact of social media trends on consumer behavior,Social Media and Consumer Behavior,,Q_given_P,"Given that TikTok's user engagement increases by more than 20%, will the number of brands advertising on TikTok increase by more than 25% in 2025?","This question resolves based on industry reports or research studies regarding social media advertising as reported by credible sources such as eMarketer or AdAge by December 31, 2025.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.3164943418011212,
173,iter2_h4_q1,2,The model overestimates the impact of social media trends on consumer behavior,Social Media and Consumer Behavior,,P_and_Q,Will TikTok's user engagement increase by more than 20% and the number of brands advertising on TikTok increase by more than 25% in 2025?,"This question resolves based on TikTok's official reports or announcements regarding user engagement and industry reports or research studies regarding social media advertising as reported by credible sources such as eMarketer or AdAge by December 31, 2025.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3164943418011212,
251,iter5_h2_q1,5,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Fashion and Sustainability,,P_and_Q,Will the number of Instagram posts using the hashtag #sustainablefashion increase by more than 50% in 2028 and the sales of second-hand clothing increase by more than 20% by 2030?,"This question resolves as YES if both conditions are met: the number of Instagram posts using the hashtag #sustainablefashion increases by more than 50% in 2028, and the sales of second-hand clothing increase by more than 20% by December 31, 2030, as reported by Instagram's official analytics tool, reputable social media sources like Hootsuite, and reputable sources like ThredUp or the National Association of Resale and Thrift Stores.",0.69,"[0.65, 0.65, 0.75, 0.75, 0.65]",0.3116906553763161,
250,iter5_h2_q1,5,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Fashion and Sustainability,,Q_given_P,"Given an increase in Instagram posts using the hashtag #sustainablefashion, will the sales of second-hand clothing increase by more than 20% by 2030?","This question resolves as YES if the sales of second-hand clothing increase by more than 20% by December 31, 2030, as reported by reputable sources like ThredUp or the National Association of Resale and Thrift Stores.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.3116906553763161,
249,iter5_h2_q1,5,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Fashion and Sustainability,,P,Will the number of Instagram posts using the hashtag #sustainablefashion increase by more than 50% in 2028?,"This question resolves as YES if the number of Instagram posts using the hashtag #sustainablefashion increases by more than 50% in 2028, as reported by Instagram's official analytics tool or reputable social media sources like Hootsuite.",0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.3116906553763161,
371,iter9_h2_q1,9,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Social Media and Sustainable Fashion,,P_and_Q,Will Patagonia's sales of environmentally-friendly clothing increase by more than 60% in 2028 and the company's overall revenue exceed $5 billion by 2033?,"This question resolves as YES if both conditions are met: Patagonia's sales of environmentally-friendly clothing increase by more than 60% in 2028, and the company's overall revenue exceeds $5 billion by December 31, 2033, as reported by Patagonia's official website, reputable outdoor industry sources like the Outdoor Industry Association, and reputable financial sources like Forbes.",0.43,"[0.45, 0.45, 0.45, 0.35, 0.45]",0.3091516487670009,
370,iter9_h2_q1,9,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Social Media and Sustainable Fashion,,Q_given_P,"Given an increase in Patagonia's sales of environmentally-friendly clothing, will the company's overall revenue exceed $5 billion by 2033?","This question resolves as YES if Patagonia's overall revenue exceeds $5 billion by December 31, 2033, as reported by Patagonia's official website or reputable financial sources like Forbes.",0.65,"[0.75, 0.65, 0.7, 0.7, 0.45]",0.3091516487670009,
369,iter9_h2_q1,9,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Social Media and Sustainable Fashion,,P,Will Patagonia's sales of environmentally-friendly clothing increase by more than 60% in 2028?,"This question resolves as YES if Patagonia's sales of environmentally-friendly clothing increase by more than 60% in 2028, as reported by Patagonia's official website or reputable outdoor industry sources like the Outdoor Industry Association.",0.37,"[0.35, 0.45, 0.35, 0.35, 0.35]",0.3091516487670009,
461,iter12_h2_q1,12,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,,P_and_Q,Will Patagonia's sales of environmentally-friendly clothing increase by more than 80% in 2028 and the company's overall revenue exceed $7 billion by 2035?,"This question resolves as YES if both conditions are met: Patagonia's sales of environmentally-friendly clothing increase by more than 80% in 2028, and the company's overall revenue exceeds $7 billion by December 31, 2035, as reported by Patagonia's official website, reputable outdoor industry sources like the Outdoor Industry Association, and reputable financial sources like Forbes.",0.41,"[0.45, 0.45, 0.35, 0.35, 0.45]",0.3081616495066954,
459,iter12_h2_q1,12,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,,P,Will Patagonia's sales of environmentally-friendly clothing increase by more than 80% in 2028?,"This question resolves as YES if Patagonia's sales of environmentally-friendly clothing increase by more than 80% in 2028, as reported by Patagonia's official website or reputable outdoor industry sources like the Outdoor Industry Association.",0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.3081616495066954,
460,iter12_h2_q1,12,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,,Q_given_P,"Given an increase in Patagonia's sales of environmentally-friendly clothing, will the company's overall revenue exceed $7 billion by 2035?","This question resolves as YES if Patagonia's overall revenue exceeds $7 billion by December 31, 2035, as reported by Patagonia's official website or reputable financial sources like Forbes.",0.6399999999999999,"[0.75, 0.65, 0.45, 0.7, 0.65]",0.3081616495066954,
273,iter6_h1_q1,6,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,,P,Will Patagonia's sales of environmentally-friendly clothing increase by more than 30% in 2030?,"This question resolves as YES if Patagonia's sales of environmentally-friendly clothing increase by more than 30% in 2030, as reported by Patagonia's official website or reputable outdoor industry sources like the Outdoor Industry Association.",0.5199999999999999,"[0.45, 0.35, 0.6, 0.65, 0.55]",0.3035883703594584,
274,iter6_h1_q1,6,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,,Q_given_P,"Given an increase in Patagonia's sales of environmentally-friendly clothing, will the company's overall revenue exceed $2 billion by 2032?","This question resolves as YES if Patagonia's overall revenue exceeds $2 billion by December 31, 2032, as reported by Patagonia's official website or reputable financial sources like Forbes.",0.75,"[0.75, 0.75, 0.75, 0.75, 0.75]",0.3035883703594584,
275,iter6_h1_q1,6,The model overestimates the impact of social media trends on consumer behavior in the context of sustainable fashion,Sustainable Fashion,,P_and_Q,Will Patagonia's sales of environmentally-friendly clothing increase by more than 30% in 2030 and the company's overall revenue exceed $2 billion by 2032?,"This question resolves as YES if both conditions are met: Patagonia's sales of environmentally-friendly clothing increase by more than 30% in 2030, and the company's overall revenue exceeds $2 billion by December 31, 2032, as reported by Patagonia's official website, reputable outdoor industry sources like the Outdoor Industry Association, and reputable financial sources like Forbes.",0.5900000000000001,"[0.65, 0.65, 0.55, 0.65, 0.45]",0.3035883703594584,
