,question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score
235,iter8_h4_q0,8,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry",Environmental Factors and Tech Industry,,Q_given_P,"Given the implementation of the carbon pricing mechanism, will the operating costs of Google's European data centers increase by 15% in the next 2 years?","This question resolves as YES if the operating costs of Google's European data centers increase by 15% in the next 2 years, given the implementation of a carbon pricing mechanism for the tech industry by the European Union, as reported by Google's official reports or other credible sources like Bloomberg. Resolution criteria: Official reports from Google, Bloomberg, or other reputable sources. Resolution date: December 31, 2030.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.3844862896367174
236,iter8_h4_q0,8,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry",Environmental Factors and Tech Industry,,P_and_Q,Will the European Union implement a carbon pricing mechanism for the tech industry by 2028 and the operating costs of Google's European data centers increase by 15% in the next 2 years?,"This question resolves as YES if both the European Union implements a carbon pricing mechanism for the tech industry by 2028 and the operating costs of Google's European data centers increase by 15% in the next 2 years, as reported by the European Commission's official website, Google's official reports, or other credible sources like Reuters or Bloomberg. Resolution criteria: Official reports from the European Commission, Google, Reuters, Bloomberg, or other reputable sources. Resolution date: December 31, 2030.",0.632,"[0.72, 0.62, 0.6, 0.62, 0.6]",0.3844862896367174
330,iter12_h0_q0,12,"The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing, particularly in the context of language translation",AI and Computing,,P,Will Google announce a breakthrough in quantum computing by 2028?,"This question resolves as YES if Google announces a breakthrough in quantum computing by 2028, as reported by Google's official blog or other credible sources like MIT Technology Review. Resolution criteria: Official reports from Google, MIT Technology Review, or other reputable tech news outlets. Resolution date: December 31, 2028.",0.7,"[0.72, 0.72, 0.62, 0.72, 0.72]",0.3830084816723108
331,iter12_h0_q0,12,"The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing, particularly in the context of language translation",AI and Computing,,Q_given_P,"Given Google's breakthrough in quantum computing, will the development of AGI in natural language processing accelerate by 30% in the next 3 years?","This question resolves as YES if the development of AGI in natural language processing accelerates by 30% in the next 3 years, given Google's breakthrough in quantum computing, as reported by research papers published in top-tier AI conferences like NeurIPS or ICLR, or other credible sources like Harvard Business Review. Resolution criteria: Research papers published in top-tier AI conferences, or official reports from Google, Harvard Business Review, or other reputable sources. Resolution date: December 31, 2031.",0.4599999999999999,"[0.42, 0.42, 0.62, 0.42, 0.42]",0.3830084816723108
332,iter12_h0_q0,12,"The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing, particularly in the context of language translation",AI and Computing,,P_and_Q,Will Google announce a breakthrough in quantum computing by 2028 and the development of AGI in natural language processing accelerate by 30% in the next 3 years?,"This question resolves as YES if both Google announces a breakthrough in quantum computing by 2028 and the development of AGI in natural language processing accelerates by 30% in the next 3 years, as reported by Google's official blog, research papers published in top-tier AI conferences, or other credible sources like MIT Technology Review or Harvard Business Review. Resolution criteria: Official reports from Google, research papers published in top-tier AI conferences, MIT Technology Review, Harvard Business Review, or other reputable sources. Resolution date: December 31, 2031.",0.5680000000000001,"[0.62, 0.42, 0.62, 0.62, 0.56]",0.3830084816723108
8,iter1_h0_q2,1,The model assumes strong correlation between individual and national sports performance,,,P_and_Q,Noah Lyles breaks the 200m world record and the United States wins at least 4 medals in men's sprint events,"Will both Noah Lyles break the 200m world record and the United States win at least 4 medals in men's sprint events at the 2025 World Athletics Championships? Resolution criteria: Official results from the 2025 World Athletics Championships, as reported by World Athletics. Resolution date: August 15, 2025.",0.4599999999999999,"[0.42, 0.42, 0.42, 0.62, 0.42]",0.3824011349360963
7,iter1_h0_q2,1,The model assumes strong correlation between individual and national sports performance,,,Q_given_P,The United States wins at least 4 medals in men's sprint events at the 2025 World Championships,"Given that Noah Lyles breaks the 200m world record, will the United States win at least 4 medals in men's sprint events (100m, 200m, 4x100m relay) at the 2025 World Athletics Championships? Resolution criteria: Official results from the 2025 World Athletics Championships, as reported by World Athletics. Resolution date: August 15, 2025.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.3824011349360963
6,iter1_h0_q2,1,The model assumes strong correlation between individual and national sports performance,,,P,Noah Lyles breaks the 200m world record in 2025,"Noah Lyles, the current world champion in the 200m, will attempt to break the world record at the 2025 World Athletics Championships. The current world record is 19.19, set by Erriyon Knighton in 2022. Will Noah Lyles break the 200m world record in 2025? Resolution criteria: Official results from the 2025 World Athletics Championships, as reported by World Athletics. Resolution date: August 15, 2025.",0.258,"[0.35, 0.23, 0.23, 0.25, 0.23]",0.3824011349360963
509,iter5_h2_q0,5,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry, with a focus on renewable energy adoption",Renewable Energy,,P_and_Q,Will Apple increase its use of renewable energy by 30% by 2027 and its carbon footprint decrease by 25% in 2028?,"This question resolves as YES if both conditions are met: Apple increases its use of renewable energy by 30% by 2027, and Apple's carbon footprint decreases by 25% in 2028, as reported by Apple's official sustainability reports, or other credible sources like Greenpeace or the Carbon Disclosure Project. Resolution criteria: Official reports from Apple, Greenpeace, Carbon Disclosure Project, or other reputable environmental organizations. Resolution date: December 31, 2028.",0.82,"[0.82, 0.82, 0.82, 0.82, 0.82]",0.38231017995144
508,iter5_h2_q0,5,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry, with a focus on renewable energy adoption",Renewable Energy,,Q_given_P,"Given the increase in renewable energy use, will Apple's carbon footprint decrease by 25% in 2028?","This question resolves as YES if, given the increase in renewable energy use, Apple's carbon footprint decreases by 25% in 2028, as reported by Apple's official sustainability reports or other credible sources like the Carbon Disclosure Project. Resolution criteria: Official reports from Apple, Carbon Disclosure Project, or other reputable environmental organizations. Resolution date: December 31, 2028.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.38231017995144
507,iter5_h2_q0,5,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry, with a focus on renewable energy adoption",Renewable Energy,,P,Will Apple increase its use of renewable energy by 30% by 2027?,"This question resolves as YES if Apple increases its use of renewable energy by 30% by 2027, as reported by Apple's official sustainability reports or other credible sources like Greenpeace. Resolution criteria: Official reports from Apple, Greenpeace, or other reputable environmental organizations. Resolution date: December 31, 2027.",0.82,"[0.82, 0.82, 0.82, 0.82, 0.82]",0.38231017995144
384,iter1_h2_q2,1,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Electric Vehicle Manufacturing,Social media overestimation,P,Will the number of followers of Lucid Motors' Twitter account increase by 20% in 2028?,"This question resolves as YES if the number of followers of Lucid Motors' Twitter account increases by 20% in 2028, as reported by Twitter's official analytics or other credible sources like Twitter Analytics. Resolution criteria: Official reports from Twitter, Twitter Analytics, or other reputable social media analytics sources. Resolution date: December 31, 2028.",0.432,"[0.35, 0.42, 0.42, 0.42, 0.55]",0.3785399653261037
385,iter1_h2_q2,1,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Electric Vehicle Manufacturing,Social media overestimation,Q_given_P,"Given the increase in followers, will Lucid Motors' sales increase by 12% in 2029?","This question resolves as YES if, given the increase in followers of Lucid Motors' Twitter account, Lucid Motors' sales increase by 12% in 2029, as reported by Lucid Motors' official earnings reports or other credible sources like Forbes. Resolution criteria: Official reports from Lucid Motors, Forbes, or other reputable financial news outlets. Resolution date: December 31, 2029.",0.426,"[0.42, 0.42, 0.55, 0.32, 0.42]",0.3785399653261037
386,iter1_h2_q2,1,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Electric Vehicle Manufacturing,Social media overestimation,P_and_Q,Will the number of followers of Lucid Motors' Twitter account increase by 20% in 2028 and Lucid Motors' sales increase by 12% in 2029?,"This question resolves as YES if both conditions are met: the number of followers of Lucid Motors' Twitter account increases by 20% in 2028, and Lucid Motors' sales increase by 12% in 2029, as reported by Twitter's official analytics, Lucid Motors' official earnings reports, or other credible sources like Twitter Analytics or Forbes. Resolution criteria: Official reports from Twitter, Lucid Motors, Twitter Analytics, Forbes, or other reputable sources. Resolution date: December 31, 2029.",0.4019999999999999,"[0.42, 0.42, 0.42, 0.42, 0.33]",0.3785399653261037
347,iter12_h1_q1,12,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,P_and_Q,Will the African Union implement policies to promote the use of genetic engineering in agriculture by 2029 and the adoption of genetically engineered drought-resistant crops in Ethiopia increase by 30% by 2032?,"This question resolves as YES if both the African Union implements policies to promote the use of genetic engineering in agriculture by 2029 and the adoption of genetically engineered drought-resistant crops in Ethiopia increases by 30% by 2032, as reported by the African Union's official website, the Ethiopian Ministry of Agriculture, or other credible sources like the African Agricultural Technology Foundation or the International Service for the Acquisition of Agri-biotech Applications. Resolution criteria: Official reports from the African Union, the Ethiopian Ministry of Agriculture, the African Agricultural Technology Foundation, the International Service for the Acquisition of Agri-biotech Applications, or other reputable sources. Resolution date: December 31, 2032.",0.64,"[0.62, 0.72, 0.62, 0.62, 0.62]",0.3768538897177531
346,iter12_h1_q1,12,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,Q_given_P,"Given the policies, will the adoption of genetically engineered drought-resistant crops in Ethiopia increase by 30% by 2032?","This question resolves as YES if the adoption of genetically engineered drought-resistant crops in Ethiopia increases by 30% by 2032, given the implementation of policies by the African Union to promote the use of genetic engineering in agriculture, as reported by the Ethiopian Ministry of Agriculture or other credible sources like the International Service for the Acquisition of Agri-biotech Applications. Resolution criteria: Official reports from the Ethiopian Ministry of Agriculture, the International Service for the Acquisition of Agri-biotech Applications, or other reputable sources. Resolution date: December 31, 2032.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.3768538897177531
345,iter12_h1_q1,12,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,P,Will the African Union implement policies to promote the use of genetic engineering in agriculture by 2029?,"This question resolves as YES if the African Union implements policies to promote the use of genetic engineering in agriculture by 2029, as reported by the African Union's official website or other credible sources like the African Agricultural Technology Foundation. Resolution criteria: Official reports from the African Union, the African Agricultural Technology Foundation, or other reputable sources. Resolution date: December 31, 2029.",0.64,"[0.62, 0.62, 0.62, 0.62, 0.72]",0.3768538897177531
300,iter11_h1_q0,11,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,P,Will the African Union implement policies to promote the use of genetic engineering in agriculture by 2029?,"This question resolves as YES if the African Union implements policies to promote the use of genetic engineering in agriculture by 2029, as reported by the African Union's official website or other credible sources like the African Agricultural Technology Foundation. Resolution criteria: Official reports from the African Union, the African Agricultural Technology Foundation, or other reputable sources. Resolution date: December 31, 2029.",0.66,"[0.72, 0.72, 0.62, 0.62, 0.62]",0.3693645050493847
301,iter11_h1_q0,11,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,Q_given_P,"Given the policies, will the adoption of genetically engineered drought-resistant crops in Ethiopia increase by 30% by 2032?","This question resolves as YES if the adoption of genetically engineered drought-resistant crops in Ethiopia increases by 30% by 2032, given the implementation of policies by the African Union to promote the use of genetic engineering in agriculture, as reported by the Ethiopian Ministry of Agriculture or other credible sources like the International Service for the Acquisition of Agri-biotech Applications. Resolution criteria: Official reports from the Ethiopian Ministry of Agriculture, the International Service for the Acquisition of Agri-biotech Applications, or other reputable sources. Resolution date: December 31, 2032.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.3693645050493847
302,iter11_h1_q0,11,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,P_and_Q,Will the African Union implement policies to promote the use of genetic engineering in agriculture by 2029 and the adoption of genetically engineered drought-resistant crops in Ethiopia increase by 30% by 2032?,"This question resolves as YES if both the African Union implements policies to promote the use of genetic engineering in agriculture by 2029 and the adoption of genetically engineered drought-resistant crops in Ethiopia increases by 30% by 2032, as reported by the African Union's official website, the Ethiopian Ministry of Agriculture, or other credible sources like the African Agricultural Technology Foundation or the International Service for the Acquisition of Agri-biotech Applications. Resolution criteria: Official reports from the African Union, the Ethiopian Ministry of Agriculture, the African Agricultural Technology Foundation, the International Service for the Acquisition of Agri-biotech Applications, or other reputable sources. Resolution date: December 31, 2032.",0.648,"[0.6, 0.58, 0.72, 0.72, 0.62]",0.3693645050493847
441,iter3_h1_q0,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,P,Will the number of followers of Tesla's Instagram account increase by 25% in 2028?,"This question resolves as YES if the number of followers of Tesla's Instagram account increases by 25% in 2028, as reported by Instagram's official analytics or other credible sources like Hootsuite. Resolution criteria: Official reports from Instagram, Hootsuite, or other reputable social media analytics sources. Resolution date: December 31, 2028.",0.356,"[0.32, 0.42, 0.32, 0.42, 0.3]",0.366761926223287
442,iter3_h1_q0,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,Q_given_P,"Given the increase in followers, will Tesla's sales increase by 18% in 2029?","This question resolves as YES if, given the increase in followers of Tesla's Instagram account, Tesla's sales increase by 18% in 2029, as reported by Tesla's official earnings reports or other credible sources like CNBC. Resolution criteria: Official reports from Tesla, CNBC, or other reputable financial news outlets. Resolution date: December 31, 2029.",0.3,"[0.32, 0.42, 0.32, 0.12, 0.32]",0.366761926223287
443,iter3_h1_q0,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,P_and_Q,Will the number of followers of Tesla's Instagram account increase by 25% in 2028 and Tesla's sales increase by 18% in 2029?,"This question resolves as YES if both conditions are met: the number of followers of Tesla's Instagram account increases by 25% in 2028, and Tesla's sales increase by 18% in 2029, as reported by Instagram's official analytics, Tesla's official earnings reports, or other credible sources like Hootsuite or CNBC. Resolution criteria: Official reports from Instagram, Tesla, Hootsuite, CNBC, or other reputable sources. Resolution date: December 31, 2029.",0.292,"[0.33, 0.42, 0.24, 0.33, 0.14]",0.366761926223287
448,iter3_h2_q0,3,The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing,Quantum Computing and AGI,,Q_given_P,"Given IBM's development of a quantum computer, will the development of AGI in natural language processing accelerate by 28% in the next 3 years?","This question resolves as YES if, given IBM's development of a quantum computer capable of performing complex calculations, the development of AGI in natural language processing accelerates by 28% in the next 3 years, as reported by research papers published in top-tier AI conferences like NeurIPS or ICLR, or other credible sources like Harvard Business Review. Resolution criteria: Research papers published in top-tier AI conferences, or official reports from IBM, Harvard Business Review, or other reputable sources. Resolution date: December 31, 2035.",0.36,"[0.42, 0.42, 0.32, 0.32, 0.32]",0.3639465961967562
449,iter3_h2_q0,3,The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing,Quantum Computing and AGI,,P_and_Q,Will IBM develop a quantum computer capable of performing complex calculations by 2032 and the development of AGI in natural language processing accelerate by 28% in the next 3 years?,"This question resolves as YES if both conditions are met: IBM develops a quantum computer capable of performing complex calculations by 2032, and the development of AGI in natural language processing accelerates by 28% in the next 3 years, as reported by IBM's official blog, research papers published in top-tier AI conferences, or other credible sources like Wired or Harvard Business Review. Resolution criteria: Official reports from IBM, research papers published in top-tier AI conferences, Wired, Harvard Business Review, or other reputable sources. Resolution date: December 31, 2035.",0.54,"[0.62, 0.42, 0.62, 0.62, 0.42]",0.3639465961967562
447,iter3_h2_q0,3,The model underestimates the impact of advancements in quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing,Quantum Computing and AGI,,P,Will IBM develop a quantum computer capable of performing complex calculations by 2032?,"This question resolves as YES if IBM develops a quantum computer capable of performing complex calculations by 2032, as reported by IBM's official blog or other credible sources like Wired. Resolution criteria: Official reports from IBM, Wired, or other reputable tech news outlets. Resolution date: December 31, 2032.",0.8379999999999999,"[0.82, 0.82, 0.85, 0.85, 0.85]",0.3639465961967562
175,iter6_h4_q0,6,The model underestimates the impact of environmental factors on company-specific operations,Environment and Sustainability,,Q_given_P,"Given the implementation of the carbon pricing mechanism, will the operating costs of companies in the EU increase by 8% in the next 2 years?","This question resolves as YES if the operating costs of companies in the EU increase by 8% in the next 2 years, given the implementation of the carbon pricing mechanism, as reported by financial reports from companies like Shell or other credible sources like Bloomberg. Resolution criteria: Official financial reports from companies, Bloomberg, or other reputable sources. Resolution date: December 31, 2031.",0.4559999999999999,"[0.42, 0.6, 0.32, 0.62, 0.32]",0.3590499564622692
176,iter6_h4_q0,6,The model underestimates the impact of environmental factors on company-specific operations,Environment and Sustainability,,P_and_Q,Will the European Union implement a carbon pricing mechanism by 2029 and the operating costs of companies in the EU increase by 8% in the next 2 years?,"This question resolves as YES if both the European Union implements a carbon pricing mechanism by 2029 and the operating costs of companies in the EU increase by 8% in the next 2 years, as reported by the European Commission's official website, financial reports from companies like Shell, or other credible sources like Reuters or Bloomberg. Resolution criteria: Official reports from the European Commission, financial reports from companies, Reuters, Bloomberg, or other reputable sources. Resolution date: December 31, 2031.",0.626,"[0.55, 0.62, 0.62, 0.72, 0.62]",0.3590499564622692
174,iter6_h4_q0,6,The model underestimates the impact of environmental factors on company-specific operations,Environment and Sustainability,,P,Will the European Union implement a carbon pricing mechanism by 2029?,"This question resolves as YES if the European Union implements a carbon pricing mechanism by 2029, as reported by the European Commission's official website or other credible sources like Reuters. Resolution criteria: Official reports from the European Commission, Reuters, or other reputable news outlets. Resolution date: December 31, 2029.",0.85,"[0.85, 0.85, 0.85, 0.85, 0.85]",0.3590499564622692
403,iter1_h4_q2,1,"The model underestimates the impact of quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing, particularly in the context of language translation",AI and Computing,Quantum computing underestimation,Q_given_P,"Given Alibaba's development of a quantum computer, will the development of AGI in natural language processing accelerate by 25% in the next 2 years?","This question resolves as YES if, given Alibaba's development of a quantum computer capable of performing complex calculations, the development of AGI in natural language processing accelerates by 25% in the next 2 years, as reported by research papers published in top-tier AI conferences like NeurIPS or ICLR, or other credible sources like Caixin. Resolution criteria: Research papers published in top-tier AI conferences, or official reports from Alibaba, Caixin, or other reputable sources. Resolution date: December 31, 2037.",0.36,"[0.22, 0.42, 0.42, 0.32, 0.42]",0.3438229909690634
402,iter1_h4_q2,1,"The model underestimates the impact of quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing, particularly in the context of language translation",AI and Computing,Quantum computing underestimation,P,Will Alibaba develop a quantum computer capable of performing complex calculations by 2035?,"This question resolves as YES if Alibaba develops a quantum computer capable of performing complex calculations by 2035, as reported by Alibaba's official blog or other credible sources like Alizila. Resolution criteria: Official reports from Alibaba, Alizila, or other reputable tech news outlets. Resolution date: December 31, 2035.",0.64,"[0.72, 0.62, 0.62, 0.62, 0.62]",0.3438229909690634
404,iter1_h4_q2,1,"The model underestimates the impact of quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing, particularly in the context of language translation",AI and Computing,Quantum computing underestimation,P_and_Q,Will Alibaba develop a quantum computer capable of performing complex calculations by 2035 and the development of AGI in natural language processing accelerate by 25% in the next 2 years?,"This question resolves as YES if both conditions are met: Alibaba develops a quantum computer capable of performing complex calculations by 2035, and the development of AGI in natural language processing accelerates by 25% in the next 2 years, as reported by Alibaba's official blog, research papers published in top-tier AI conferences, or other credible sources like Alizila or Caixin. Resolution criteria: Official reports from Alibaba, research papers published in top-tier AI conferences, Alizila, Caixin, or other reputable sources. Resolution date: December 31, 2037.",0.44,"[0.42, 0.42, 0.42, 0.32, 0.62]",0.3438229909690634
289,iter10_h3_q0,10,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry",Environmental Factors and Tech Industry,,Q_given_P,"Given the implementation of the carbon pricing mechanism, will the operating costs of Google's European data centers increase by 12% in the next 2 years?","This question resolves as YES if the operating costs of Google's European data centers increase by 12% in the next 2 years, given the implementation of a carbon pricing mechanism for the tech industry by the European Union, as reported by Google's official reports or other credible sources like Bloomberg. Resolution criteria: Official reports from Google, Bloomberg, or other reputable sources. Resolution date: December 31, 2030.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.3347655743014778
288,iter10_h3_q0,10,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry",Environmental Factors and Tech Industry,,P,Will the European Union implement a carbon pricing mechanism for the tech industry by 2028?,"This question resolves as YES if the European Union implements a carbon pricing mechanism for the tech industry by 2028, as reported by the European Commission's official website or other credible sources like Reuters. Resolution criteria: Official reports from the European Commission, Reuters, or other reputable news outlets. Resolution date: December 31, 2028.",0.6999999999999998,"[0.72, 0.62, 0.72, 0.72, 0.72]",0.3347655743014778
290,iter10_h3_q0,10,"The model underestimates the impact of environmental factors on company-specific operations, particularly in the tech industry",Environmental Factors and Tech Industry,,P_and_Q,Will the European Union implement a carbon pricing mechanism for the tech industry by 2028 and the operating costs of Google's European data centers increase by 12% in the next 2 years?,"This question resolves as YES if both the European Union implements a carbon pricing mechanism for the tech industry by 2028 and the operating costs of Google's European data centers increase by 12% in the next 2 years, as reported by the European Commission's official website, Google's official reports, or other credible sources like Reuters or Bloomberg. Resolution criteria: Official reports from the European Commission, Google, Reuters, Bloomberg, or other reputable sources. Resolution date: December 31, 2030.",0.652,"[0.72, 0.6, 0.62, 0.72, 0.6]",0.3347655743014778
89,iter3_h4_q1,3,The model overgeneralizes tech company compliance based on industry trends,Geopolitics,,P_and_Q,Will the EU implement stricter regulations on tech companies and Amazon's compliance costs increase by 10% in 2025?,"This question resolves as YES if both the EU implements stricter regulations on tech companies and Amazon's compliance costs increase by 10% in 2025, as reported by the European Commission and Amazon's official reports or other credible sources. Resolution criteria: Official reports from the European Commission and Amazon, and official data from Bloomberg or Reuters. Resolution date: December 31, 2025.",0.6599999999999999,"[0.72, 0.62, 0.72, 0.62, 0.62]",0.3276358489862282
87,iter3_h4_q1,3,The model overgeneralizes tech company compliance based on industry trends,Geopolitics,,P,Will the EU implement stricter regulations on tech companies in 2025?,"This question resolves as YES if the EU implements stricter regulations on tech companies in 2025, as reported by the European Commission or other credible sources. Resolution criteria: Official reports from the European Commission, Bloomberg, or Reuters. Resolution date: December 31, 2025.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.3276358489862282
88,iter3_h4_q1,3,The model overgeneralizes tech company compliance based on industry trends,Geopolitics,,Q_given_P,"Given stricter EU regulations on tech companies, will Amazon's compliance costs increase by 10% in 2025?","This question resolves as YES if Amazon's compliance costs increase by 10% in 2025, given that the EU implements stricter regulations on tech companies in 2025, as reported by Amazon's official reports or other credible sources. Resolution criteria: Official reports from Amazon, Bloomberg, or Reuters. Resolution date: December 31, 2025.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.3276358489862282
378,iter1_h2_q0,1,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Electric Vehicle Manufacturing,Social media overestimation,P,Will the number of followers of Tesla's Instagram account increase by 30% in 2027?,"This question resolves as YES if the number of followers of Tesla's Instagram account increases by 30% in 2027, as reported by Instagram's official analytics or other credible sources like Hootsuite. Resolution criteria: Official reports from Instagram, Hootsuite, or other reputable social media analytics sources. Resolution date: December 31, 2027.",0.54,"[0.62, 0.42, 0.62, 0.62, 0.42]",0.3203292560484708
379,iter1_h2_q0,1,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Electric Vehicle Manufacturing,Social media overestimation,Q_given_P,"Given the increase in followers, will Tesla's sales increase by 15% in 2028?","This question resolves as YES if, given the increase in followers of Tesla's Instagram account, Tesla's sales increase by 15% in 2028, as reported by Tesla's official earnings reports or other credible sources like Bloomberg. Resolution criteria: Official reports from Tesla, Bloomberg, or other reputable financial news outlets. Resolution date: December 31, 2028.",0.4599999999999999,"[0.62, 0.32, 0.42, 0.62, 0.32]",0.3203292560484708
380,iter1_h2_q0,1,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Electric Vehicle Manufacturing,Social media overestimation,P_and_Q,Will the number of followers of Tesla's Instagram account increase by 30% in 2027 and Tesla's sales increase by 15% in 2028?,"This question resolves as YES if both conditions are met: the number of followers of Tesla's Instagram account increases by 30% in 2027, and Tesla's sales increase by 15% in 2028, as reported by Instagram's official analytics, Tesla's official earnings reports, or other credible sources like Hootsuite or Bloomberg. Resolution criteria: Official reports from Instagram, Tesla, Hootsuite, Bloomberg, or other reputable sources. Resolution date: December 31, 2028.",0.4439999999999999,"[0.42, 0.42, 0.58, 0.42, 0.38]",0.3203292560484708
392,iter1_h3_q1,1,The model underestimates the impact of quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing,AI and Computing,Quantum computing underestimation,P_and_Q,Will NVIDIA announce a breakthrough in quantum computing by 2030 and the development of AGI in natural language processing accelerate by 28% in the next 3 years?,"This question resolves as YES if both conditions are met: NVIDIA announces a breakthrough in quantum computing by 2030, and the development of AGI in natural language processing accelerates by 28% in the next 3 years, as reported by NVIDIA's official blog, research papers published in top-tier AI conferences, or other credible sources like The Next Web or VentureBeat. Resolution criteria: Official reports from NVIDIA, research papers published in top-tier AI conferences, The Next Web, VentureBeat, or other reputable sources. Resolution date: December 31, 2033.",0.2699999999999999,"[0.42, 0.24, 0.23, 0.23, 0.23]",0.3200446531344102
391,iter1_h3_q1,1,The model underestimates the impact of quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing,AI and Computing,Quantum computing underestimation,Q_given_P,"Given NVIDIA's breakthrough in quantum computing, will the development of AGI in natural language processing accelerate by 28% in the next 3 years?","This question resolves as YES if, given NVIDIA's breakthrough in quantum computing, the development of AGI in natural language processing accelerates by 28% in the next 3 years, as reported by research papers published in top-tier AI conferences like NeurIPS or ICLR, or other credible sources like VentureBeat. Resolution criteria: Research papers published in top-tier AI conferences, or official reports from NVIDIA, VentureBeat, or other reputable sources. Resolution date: December 31, 2033.",0.2719999999999999,"[0.42, 0.22, 0.42, 0.18, 0.12]",0.3200446531344102
390,iter1_h3_q1,1,The model underestimates the impact of quantum computing on the development of artificial general intelligence (AGI) in the field of natural language processing,AI and Computing,Quantum computing underestimation,P,Will NVIDIA announce a breakthrough in quantum computing by 2030?,"This question resolves as YES if NVIDIA announces a breakthrough in quantum computing, such as the development of a quantum computer capable of performing complex calculations, by 2030, as reported by NVIDIA's official blog or other credible sources like The Next Web. Resolution criteria: Official reports from NVIDIA, The Next Web, or other reputable tech news outlets. Resolution date: December 31, 2030.",0.4059999999999999,"[0.35, 0.42, 0.42, 0.42, 0.42]",0.3200446531344102
218,iter8_h1_q0,8,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in Africa",Genetic Engineering,,P_and_Q,Will the African Union implement policies to promote the use of genetic engineering in agriculture by 2028 and the adoption of genetically engineered crops in Nigeria increase by 25% by 2031?,"This question resolves as YES if both the African Union implements policies to promote the use of genetic engineering in agriculture by 2028 and the adoption of genetically engineered crops in Nigeria increases by 25% by 2031, as reported by the African Union's official website, the Nigerian Ministry of Agriculture, or other credible sources like the African Agricultural Technology Foundation or the International Service for the Acquisition of Agri-biotech Applications. Resolution criteria: Official reports from the African Union, the Nigerian Ministry of Agriculture, the African Agricultural Technology Foundation, the International Service for the Acquisition of Agri-biotech Applications, or other reputable sources. Resolution date: December 31, 2031.",0.616,"[0.6, 0.62, 0.62, 0.62, 0.62]",0.3166841245241119
