question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score,generation_reasoning
iter8_h1_q0,8,Model overestimates military neurotelemetry advancements' influence on consumer neural data markets,Defense Neurotech & Digital Privacy Laws,,P_and_Q,Military neurosurveillance driving consumer data protections,Requires both DOD technical confirmation and state legislation passage. Verified through defense archives and legal databases.,0.382,"[0.42, 0.42, 0.42, 0.42, 0.23]",0.3874658292714834,
iter8_h1_q1,8,Model overestimates military neurotelemetry advancements' influence on consumer neural data markets,Brain-Computer Interfaces & Cryptocurrency Markets,,P,Will Neuralink achieve 10Mbps BCI data transfer via N3 implants by 2027?,Resolve YES if Nature Biomedical Engineering publishes peer-reviewed results showing sustained 10 megabit/sec neural data throughput in human trials. Source: Journal Impact Factor database.,0.5800000000000001,"[0.62, 0.42, 0.62, 0.62, 0.62]",0.5200911953339649,
iter8_h1_q1,8,Model overestimates military neurotelemetry advancements' influence on consumer neural data markets,Brain-Computer Interfaces & Cryptocurrency Markets,,Q_given_P,"Given Neuralink's BCI speed milestone, will Binance delist EEG-based authentication tokens?","If P occurs, resolve YES if Binance API changelog v3.45 removes CortexCoin (CTXC) trading pairs before 2028 Q1. Source: Binance Developer Documentation.",0.12400000000000003,"[0.15, 0.12, 0.15, 0.15, 0.05]",0.5200911953339649,
iter8_h1_q1,8,Model overestimates military neurotelemetry advancements' influence on consumer neural data markets,Brain-Computer Interfaces & Cryptocurrency Markets,,P_and_Q,Neurotech performance benchmarks influencing crypto exchange policies,Requires both academic publication and exchange API changes. Cross-verified through research journals and blockchain explorers.,0.33999999999999997,"[0.42, 0.4, 0.42, 0.23, 0.23]",0.5200911953339649,
iter8_h2_q0,8,"Model conflates exascale climate simulations with deep sea mining approvals, assuming computational verification accelerates resource extraction",Climate Modeling & Oceanic Resource Extraction,,P,Will Frontier supercomputer model 10cm-resolution ocean biogeochemistry by 2025?,Resolve YES if Oak Ridge National Lab publishes in Journal of Advances in Modeling Earth Systems showing 10cm-scale global ocean simulations. Source: ORNL Technical Reports.,0.298,"[0.25, 0.35, 0.32, 0.25, 0.32]",1.2182343836919343,
iter8_h2_q0,8,"Model conflates exascale climate simulations with deep sea mining approvals, assuming computational verification accelerates resource extraction",Climate Modeling & Oceanic Resource Extraction,,Q_given_P,"Given Frontier's modeling breakthrough, will ISA approve Clarion-Clipperton Zone mining by 2026?","If P occurs, resolve YES if International Seabed Authority Council meeting MIN-2026-004 grants exploitation contracts for >100k km². Source: ISA Decision Database.",0.48600000000000004,"[0.42, 0.42, 0.55, 0.42, 0.62]",1.2182343836919343,
iter8_h2_q0,8,"Model conflates exascale climate simulations with deep sea mining approvals, assuming computational verification accelerates resource extraction",Climate Modeling & Oceanic Resource Extraction,,P_and_Q,Computational verification enabling marine resource extraction,Requires both ORNL publication and ISA contract approvals. Verified through scientific journals and UNCLOS archives.,0.76,"[0.82, 0.62, 0.72, 0.82, 0.82]",1.2182343836919343,
iter8_h2_q1,8,"Model conflates exascale climate simulations with deep sea mining approvals, assuming computational verification accelerates resource extraction",AI-Driven Geology & Asteroid Mining Rights,,P,Will Google DeepMind's AlphaLitho predict 90% of asteroid mineral compositions by 2026?,Resolve YES if Nature Astronomy reports AlphaLitho achieving ≥90% accuracy against OSIRIS-REx sample analysis. Source: NASA Planetary Data System.,0.25,"[0.25, 0.25, 0.25, 0.25, 0.25]",1.225971679017357,
iter8_h2_q1,8,"Model conflates exascale climate simulations with deep sea mining approvals, assuming computational verification accelerates resource extraction",AI-Driven Geology & Asteroid Mining Rights,,Q_given_P,"Given AlphaLitho's verification, will Luxembourg revoke 51 Pegasi b exploration licenses?","If P occurs, resolve YES if SPACE Resources Law 2027-09 cancels 3+ corporate asteroid prospecting permits. Source: Luxembourg Space Registry.",0.354,"[0.35, 0.25, 0.4, 0.42, 0.35]",1.225971679017357,
iter8_h2_q1,8,"Model conflates exascale climate simulations with deep sea mining approvals, assuming computational verification accelerates resource extraction",AI-Driven Geology & Asteroid Mining Rights,,P_and_Q,AI mineral predictions impacting space policy enforcement,Requires both academic validation and government regulatory actions. Cross-checked through mission data and national space law databases.,0.6999999999999998,"[0.72, 0.62, 0.72, 0.72, 0.72]",1.225971679017357,
iter8_h3_q0,8,Model overestimates reciprocity between fusion energy milestones and photonic computing export controls,Plasma Containment & Semiconductor Trade,,P,Will ITER achieve Q=10 sustained plasma performance by 2028?,"Resolve YES if ITER.org progress reports confirm 400-second duration at Q≥10 before December 31, 2028. Source: ITER Official Publications.",0.542,"[0.62, 0.62, 0.62, 0.62, 0.23]",0.8039858559415338,
iter8_h3_q0,8,Model overestimates reciprocity between fusion energy milestones and photonic computing export controls,Plasma Containment & Semiconductor Trade,,Q_given_P,"Given ITER's Q=10 achievement, will Japan restrict EUV lithography exports to South Korea?","If P occurs, resolve YES if METI 2029 Strategic Goods List adds ASML NXE:5000 series to Category 3 controls. Source: Japan Customs Trade Statistics.",0.182,"[0.15, 0.15, 0.23, 0.15, 0.23]",0.8039858559415338,
iter8_h3_q0,8,Model overestimates reciprocity between fusion energy milestones and photonic computing export controls,Plasma Containment & Semiconductor Trade,,P_and_Q,Fusion energy progress influencing semiconductor equipment policies,Requires both ITER validation and METI regulatory changes. Verified through international project reports and trade legislation.,0.54,"[0.42, 0.42, 0.62, 0.62, 0.62]",0.8039858559415338,
iter8_h3_q1,8,Model overestimates reciprocity between fusion energy milestones and photonic computing export controls,Laser Fusion & Neuromorphic Hardware,,P,Will NIF demonstrate 1MJ yield from boron-hydrogen pellets by 2025?,Resolve YES if LLNL experiment log NIF-2025-789 shows ≥1MJ energy output from p-11B reactions. Source: NIF Shot Results Database.,0.238,"[0.25, 0.25, 0.23, 0.23, 0.23]",1.0998179670970385,
iter8_h3_q1,8,Model overestimates reciprocity between fusion energy milestones and photonic computing export controls,Laser Fusion & Neuromorphic Hardware,,Q_given_P,"Given NIF's boron fusion success, will Intel disclose Loihi 4 wafer-scale specs?","If P occurs, resolve YES if Intel Architecture Day 2026 reveals Loihi 4 wafer-scale integration details exceeding 1M neurons/mm². Source: Intel Newsroom Releases.",0.5860000000000001,"[0.62, 0.72, 0.62, 0.35, 0.62]",1.0998179670970385,
iter8_h3_q1,8,Model overestimates reciprocity between fusion energy milestones and photonic computing export controls,Laser Fusion & Neuromorphic Hardware,,P_and_Q,Fusion breakthroughs accelerating neuromorphic hardware development,Requires both NIF experimental logs and Intel technical disclosures. Cross-verified through government labs and corporate announcements.,0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",1.0998179670970385,
iter8_h4_q0,8,Model conflates organoid consciousness verification with decentralized finance regulation,Biocomputing & Cryptocurrency Governance,,P,Will Cortical Labs receive sentience certification for DishBrain v4 by 2026?,Resolve YES if Australian Ethics Committee report AEHRC-2026/45 grants limited consciousness status to 10^7 neuron organoids. Source: NHMRC Public Register.,0.154,"[0.15, 0.12, 0.23, 0.15, 0.12]",1.9635709290486532,
iter8_h4_q0,8,Model conflates organoid consciousness verification with decentralized finance regulation,Biocomputing & Cryptocurrency Governance,,Q_given_P,"Given organoid sentience recognition, will SEC classify DAOs as legal entities?","If P occurs, resolve YES if SEC Rule 2027-21 formally defines decentralized autonomous organizations under Section 3(a)(4). Source: SEC Rulemaking Archive.",0.11200000000000002,"[0.15, 0.08, 0.23, 0.05, 0.05]",1.9635709290486532,
iter8_h4_q0,8,Model conflates organoid consciousness verification with decentralized finance regulation,Biocomputing & Cryptocurrency Governance,,P_and_Q,Biocomputing ethics shaping financial regulatory frameworks,Requires both ethics committee documentation and SEC regulatory updates. Verified through government health and finance portals.,0.8059999999999998,"[0.82, 0.82, 0.85, 0.82, 0.72]",1.9635709290486532,
iter8_h4_q1,8,Model conflates organoid consciousness verification with decentralized finance regulation,Neural Organoids & AI Governance,,P,Will EU declare synthetic neuro-organoids as protected research subjects by 2025?,Resolve YES if Official Journal of the EU publishes Directive 2025/1147 amending animal welfare laws to include cerebral organoids. Source: EUR-Lex Database.,0.24400000000000005,"[0.32, 0.32, 0.23, 0.23, 0.12]",0.6603122978737751,
iter8_h4_q1,8,Model conflates organoid consciousness verification with decentralized finance regulation,Neural Organoids & AI Governance,,Q_given_P,"Given EU organoid protections, will Anthropic pause Claude-5 training until 2027?","If P occurs, resolve YES if Anthropic Impact Report 2026 states explicit moratorium on submodule updates requiring >1e25 FLOPs. Source: Anthropic Constitutional AI Blog.",0.196,"[0.25, 0.12, 0.23, 0.15, 0.23]",0.6603122978737751,
iter8_h4_q1,8,Model conflates organoid consciousness verification with decentralized finance regulation,Neural Organoids & AI Governance,,P_and_Q,Biotech ethics policies constraining AI development timelines,Requires both EU directive passage and Anthropic's confirmed compute restrictions. Cross-checked through legislation and corporate communications.,0.38,"[0.42, 0.32, 0.32, 0.42, 0.42]",0.6603122978737751,
